group,id,course,semester,grade
20,544,Archery and Marksmanship,1,8.5
20,544,Archery and Marksmanship,1,3.5
20,544,Archery and Marksmanship,1,4.5
20,544,Bushido and Samurai Code,1,13
20,544,Bushido and Samurai Code,1,12
20,544,Bushido and Samurai Code,1,12.5
20,544,Bushido and Samurai Code,1,14.75
20,544,Bushido and Samurai Code,1,10
20,544,Bushido and Samurai Code,1,7.25
20,544,Bushido and Samurai Code,1,15
20,544,Bushido and Samurai Code,1,13.25
20,544,Calligraphy and Poetry,2,12
20,544,Calligraphy and Poetry,2,8.75
20,544,Calligraphy and Poetry,2,11.75
20,544,Calligraphy and Poetry,2,12
20,544,Calligraphy and Poetry,2,11.25
20,544,Calligraphy and Poetry,2,8.5
20,544,History of Feudal Japan,2,13.5
20,544,History of Feudal Japan,2,8
20,544,History of Feudal Japan,2,9
20,544,Kenjutsu and Swordsmanship,2,14.4
20,544,Kenjutsu and Swordsmanship,2,17.3
20,544,Kenjutsu and Swordsmanship,2,12.7
20,544,Ninjutsu and Stealth Arts,1,13
20,544,Ninjutsu and Stealth Arts,1,16
20,544,Ninjutsu and Stealth Arts,1,14
20,544,Ninjutsu and Stealth Arts,1,7
20,544,Ninjutsu and Stealth Arts,1,7.5
20,544,Ninjutsu and Stealth Arts,1,11.5
20,544,Ninjutsu and Stealth Arts,1,9
20,544,Onmyodo and Occult Arts,1,13.5
20,544,Onmyodo and Occult Arts,1,13
20,544,Onmyodo and Occult Arts,1,12.5
20,544,Onmyodo and Occult Arts,1,15
20,544,Onmyodo and Occult Arts,1,13
20,544,Onmyodo and Occult Arts,1,12.5
20,544,Shinto and Buddhist Philosophy,2,18
20,544,Shinto and Buddhist Philosophy,2,19.5
20,544,Shinto and Buddhist Philosophy,2,13.75
20,544,Shinto and Buddhist Philosophy,2,10.5
20,544,Shinto and Buddhist Philosophy,2,14.75
20,544,Shinto and Buddhist Philosophy,2,14.75
20,544,Strategy and Tactics,2,9.5
20,544,Strategy and Tactics,2,16
20,544,Strategy and Tactics,2,12.5
20,544,Tea Ceremony and Zen Meditation,1,5.75
20,544,Tea Ceremony and Zen Meditation,1,8.5
20,544,Tea Ceremony and Zen Meditation,1,8.25
20,544,Tea Ceremony and Zen Meditation,1,8.5
20,544,Tea Ceremony and Zen Meditation,1,5.5
20,576,Archery and Marksmanship,1,8.5
20,576,Archery and Marksmanship,1,8.25
20,576,Archery and Marksmanship,1,6.5
20,576,Archery and Marksmanship,1,1
20,576,Archery and Marksmanship,1,5
20,576,Bushido and Samurai Code,1,15
20,576,Bushido and Samurai Code,1,11.5
20,576,Bushido and Samurai Code,1,8.5
20,576,Bushido and Samurai Code,1,11
20,576,Bushido and Samurai Code,1,14.25
20,576,Bushido and Samurai Code,1,10.75
20,576,Bushido and Samurai Code,1,11
20,576,Calligraphy and Poetry,2,11.75
20,576,Calligraphy and Poetry,2,10
20,576,Calligraphy and Poetry,2,8.25
20,576,Calligraphy and Poetry,2,10.5
20,576,Calligraphy and Poetry,2,12
20,576,Calligraphy and Poetry,2,12.25
20,576,History of Feudal Japan,2,11
20,576,History of Feudal Japan,2,7.5
20,576,History of Feudal Japan,2,12
20,576,Kenjutsu and Swordsmanship,2,12.5
20,576,Kenjutsu and Swordsmanship,2,7.6
20,576,Kenjutsu and Swordsmanship,2,7.7
20,576,Ninjutsu and Stealth Arts,1,8
20,576,Ninjutsu and Stealth Arts,1,5.5
20,576,Ninjutsu and Stealth Arts,1,11
20,576,Ninjutsu and Stealth Arts,1,3.5
20,576,Ninjutsu and Stealth Arts,1,13.5
20,576,Ninjutsu and Stealth Arts,1,10.5
20,576,Ninjutsu and Stealth Arts,1,15
20,576,Onmyodo and Occult Arts,1,16
20,576,Onmyodo and Occult Arts,1,13.5
20,576,Onmyodo and Occult Arts,1,13.5
20,576,Onmyodo and Occult Arts,1,13.5
20,576,Onmyodo and Occult Arts,1,10.5
20,576,Onmyodo and Occult Arts,1,13
20,576,Shinto and Buddhist Philosophy,2,10
20,576,Shinto and Buddhist Philosophy,2,15.5
20,576,Shinto and Buddhist Philosophy,2,11.5
20,576,Shinto and Buddhist Philosophy,2,15.75
20,576,Shinto and Buddhist Philosophy,2,12.75
20,576,Shinto and Buddhist Philosophy,2,17.75
20,576,Strategy and Tactics,2,7.5
20,576,Strategy and Tactics,2,14
20,576,Strategy and Tactics,2,7.5
20,576,Tea Ceremony and Zen Meditation,1,8.25
20,576,Tea Ceremony and Zen Meditation,1,6.75
20,576,Tea Ceremony and Zen Meditation,1,7.75
20,576,Tea Ceremony and Zen Meditation,1,7.25
20,576,Tea Ceremony and Zen Meditation,1,5.25
20,591,Archery and Marksmanship,1,4.75
20,591,Archery and Marksmanship,1,10
20,591,Archery and Marksmanship,1,9.25
20,591,Archery and Marksmanship,1,6.75
20,591,Bushido and Samurai Code,1,15.75
20,591,Bushido and Samurai Code,1,11
20,591,Bushido and Samurai Code,1,9.5
20,591,Bushido and Samurai Code,1,10.75
20,591,Bushido and Samurai Code,1,15.5
20,591,Bushido and Samurai Code,1,10.25
20,591,Bushido and Samurai Code,1,12.5
20,591,Calligraphy and Poetry,2,9.75
20,591,Calligraphy and Poetry,2,12.5
20,591,Calligraphy and Poetry,2,8.5
20,591,Calligraphy and Poetry,2,9.75
20,591,Calligraphy and Poetry,2,9
20,591,Calligraphy and Poetry,2,9.75
20,591,History of Feudal Japan,2,6
20,591,History of Feudal Japan,2,5.5
20,591,History of Feudal Japan,2,3.5
20,591,Kenjutsu and Swordsmanship,2,11.5
20,591,Kenjutsu and Swordsmanship,2,8.8
20,591,Kenjutsu and Swordsmanship,2,11.7
20,591,Ninjutsu and Stealth Arts,1,12
20,591,Ninjutsu and Stealth Arts,1,10
20,591,Ninjutsu and Stealth Arts,1,13
20,591,Ninjutsu and Stealth Arts,1,10
20,591,Ninjutsu and Stealth Arts,1,11
20,591,Ninjutsu and Stealth Arts,1,9.5
20,591,Ninjutsu and Stealth Arts,1,9.5
20,591,Onmyodo and Occult Arts,1,9.5
20,591,Onmyodo and Occult Arts,1,15
20,591,Onmyodo and Occult Arts,1,12
20,591,Onmyodo and Occult Arts,1,9
20,591,Onmyodo and Occult Arts,1,13
20,591,Shinto and Buddhist Philosophy,2,15.75
20,591,Shinto and Buddhist Philosophy,2,17
20,591,Shinto and Buddhist Philosophy,2,9.25
20,591,Shinto and Buddhist Philosophy,2,13
20,591,Shinto and Buddhist Philosophy,2,10.75
20,591,Strategy and Tactics,2,10
20,591,Strategy and Tactics,2,15
20,591,Strategy and Tactics,2,6.5
20,591,Tea Ceremony and Zen Meditation,1,7.5
20,591,Tea Ceremony and Zen Meditation,1,8.25
20,591,Tea Ceremony and Zen Meditation,1,8.25
20,591,Tea Ceremony and Zen Meditation,1,3.5
20,592,Archery and Marksmanship,1,7.5
20,592,Archery and Marksmanship,1,6
20,592,Archery and Marksmanship,1,8
20,592,Archery and Marksmanship,1,6.75
20,592,Archery and Marksmanship,1,10
20,592,Bushido and Samurai Code,1,11.75
20,592,Bushido and Samurai Code,1,13.5
20,592,Bushido and Samurai Code,1,12.5
20,592,Bushido and Samurai Code,1,16.25
20,592,Bushido and Samurai Code,1,13.25
20,592,Bushido and Samurai Code,1,11.5
20,592,Bushido and Samurai Code,1,13.5
20,592,Bushido and Samurai Code,1,10.25
20,592,Calligraphy and Poetry,2,12
20,592,Calligraphy and Poetry,2,9.75
20,592,Calligraphy and Poetry,2,11.25
20,592,Calligraphy and Poetry,2,10.5
20,592,Calligraphy and Poetry,2,9
20,592,Calligraphy and Poetry,2,11.5
20,592,History of Feudal Japan,2,5.5
20,592,History of Feudal Japan,2,10
20,592,History of Feudal Japan,2,10
20,592,Kenjutsu and Swordsmanship,2,8.1
20,592,Kenjutsu and Swordsmanship,2,20
20,592,Kenjutsu and Swordsmanship,2,18.9
20,592,Ninjutsu and Stealth Arts,1,13.5
20,592,Ninjutsu and Stealth Arts,1,9
20,592,Ninjutsu and Stealth Arts,1,11
20,592,Ninjutsu and Stealth Arts,1,8
20,592,Ninjutsu and Stealth Arts,1,4.5
20,592,Ninjutsu and Stealth Arts,1,10.5
20,592,Ninjutsu and Stealth Arts,1,13.5
20,592,Onmyodo and Occult Arts,1,13
20,592,Onmyodo and Occult Arts,1,11
20,592,Onmyodo and Occult Arts,1,17.5
20,592,Onmyodo and Occult Arts,1,8
20,592,Onmyodo and Occult Arts,1,12.5
20,592,Onmyodo and Occult Arts,1,10
20,592,Shinto and Buddhist Philosophy,2,11.25
20,592,Shinto and Buddhist Philosophy,2,16
20,592,Shinto and Buddhist Philosophy,2,15
20,592,Shinto and Buddhist Philosophy,2,17.75
20,592,Strategy and Tactics,2,13
20,592,Strategy and Tactics,2,16
20,592,Strategy and Tactics,2,11.5
20,592,Tea Ceremony and Zen Meditation,1,8.5
20,592,Tea Ceremony and Zen Meditation,1,9
20,592,Tea Ceremony and Zen Meditation,1,7.5
20,592,Tea Ceremony and Zen Meditation,1,10
20,592,Tea Ceremony and Zen Meditation,1,7.75
20,645,Archery and Marksmanship,1,2.5
20,645,Archery and Marksmanship,1,11
20,645,Archery and Marksmanship,1,7
20,645,Archery and Marksmanship,1,6
20,645,Archery and Marksmanship,1,1.75
20,645,Bushido and Samurai Code,1,14.5
20,645,Bushido and Samurai Code,1,11.75
20,645,Bushido and Samurai Code,1,13.75
20,645,Bushido and Samurai Code,1,13
20,645,Bushido and Samurai Code,1,15
20,645,Bushido and Samurai Code,1,9
20,645,Bushido and Samurai Code,1,14.25
20,645,Bushido and Samurai Code,1,11.5
20,645,Calligraphy and Poetry,2,12.5
20,645,Calligraphy and Poetry,2,9.5
20,645,Calligraphy and Poetry,2,8.25
20,645,Calligraphy and Poetry,2,11
20,645,Calligraphy and Poetry,2,8.75
20,645,Calligraphy and Poetry,2,9.25
20,645,History of Feudal Japan,2,12
20,645,History of Feudal Japan,2,8.5
20,645,History of Feudal Japan,2,9.5
20,645,Kenjutsu and Swordsmanship,2,12.7
20,645,Kenjutsu and Swordsmanship,2,14.5
20,645,Kenjutsu and Swordsmanship,2,8.3
20,645,Ninjutsu and Stealth Arts,1,14.5
20,645,Ninjutsu and Stealth Arts,1,10
20,645,Ninjutsu and Stealth Arts,1,12.5
20,645,Ninjutsu and Stealth Arts,1,12.5
20,645,Ninjutsu and Stealth Arts,1,13
20,645,Ninjutsu and Stealth Arts,1,8
20,645,Ninjutsu and Stealth Arts,1,8.5
20,645,Onmyodo and Occult Arts,1,12.5
20,645,Onmyodo and Occult Arts,1,15.5
20,645,Onmyodo and Occult Arts,1,15.5
20,645,Onmyodo and Occult Arts,1,9
20,645,Onmyodo and Occult Arts,1,9
20,645,Onmyodo and Occult Arts,1,13.5
20,645,Shinto and Buddhist Philosophy,2,12.25
20,645,Shinto and Buddhist Philosophy,2,12.25
20,645,Shinto and Buddhist Philosophy,2,11.25
20,645,Shinto and Buddhist Philosophy,2,10.25
20,645,Shinto and Buddhist Philosophy,2,14.75
20,645,Shinto and Buddhist Philosophy,2,14
20,645,Strategy and Tactics,2,12
20,645,Strategy and Tactics,2,12.5
20,645,Strategy and Tactics,2,12.5
20,645,Tea Ceremony and Zen Meditation,1,6.25
20,645,Tea Ceremony and Zen Meditation,1,6.5
20,645,Tea Ceremony and Zen Meditation,1,5.5
20,645,Tea Ceremony and Zen Meditation,1,6
20,645,Tea Ceremony and Zen Meditation,1,9.25
20,668,Archery and Marksmanship,1,5.25
20,668,Archery and Marksmanship,1,8.25
20,668,Archery and Marksmanship,1,6.5
20,668,Archery and Marksmanship,1,6.25
20,668,Archery and Marksmanship,1,7.75
20,668,Bushido and Samurai Code,1,11.5
20,668,Bushido and Samurai Code,1,10.5
20,668,Bushido and Samurai Code,1,14.75
20,668,Bushido and Samurai Code,1,11.5
20,668,Bushido and Samurai Code,1,14.5
20,668,Bushido and Samurai Code,1,12.25
20,668,Bushido and Samurai Code,1,16
20,668,Bushido and Samurai Code,1,12.5
20,668,Calligraphy and Poetry,2,10.75
20,668,Calligraphy and Poetry,2,12.5
20,668,Calligraphy and Poetry,2,10
20,668,Calligraphy and Poetry,2,10
20,668,Calligraphy and Poetry,2,10.75
20,668,Calligraphy and Poetry,2,11.25
20,668,History of Feudal Japan,2,9
20,668,History of Feudal Japan,2,8.5
20,668,History of Feudal Japan,2,17
20,668,Kenjutsu and Swordsmanship,2,14.4
20,668,Kenjutsu and Swordsmanship,2,14.6
20,668,Kenjutsu and Swordsmanship,2,20
20,668,Ninjutsu and Stealth Arts,1,13
20,668,Ninjutsu and Stealth Arts,1,12
20,668,Ninjutsu and Stealth Arts,1,10.5
20,668,Ninjutsu and Stealth Arts,1,12.5
20,668,Ninjutsu and Stealth Arts,1,13.5
20,668,Ninjutsu and Stealth Arts,1,13.5
20,668,Ninjutsu and Stealth Arts,1,15.5
20,668,Onmyodo and Occult Arts,1,11.5
20,668,Onmyodo and Occult Arts,1,12
20,668,Onmyodo and Occult Arts,1,12.5
20,668,Onmyodo and Occult Arts,1,17
20,668,Onmyodo and Occult Arts,1,10.5
20,668,Onmyodo and Occult Arts,1,12
20,668,Shinto and Buddhist Philosophy,2,17.25
20,668,Shinto and Buddhist Philosophy,2,18
20,668,Shinto and Buddhist Philosophy,2,17.25
20,668,Shinto and Buddhist Philosophy,2,17
20,668,Shinto and Buddhist Philosophy,2,12.25
20,668,Shinto and Buddhist Philosophy,2,11
20,668,Strategy and Tactics,2,9
20,668,Strategy and Tactics,2,13.5
20,668,Strategy and Tactics,2,16.5
20,668,Tea Ceremony and Zen Meditation,1,8.5
20,668,Tea Ceremony and Zen Meditation,1,8.25
20,668,Tea Ceremony and Zen Meditation,1,9
20,668,Tea Ceremony and Zen Meditation,1,6.25
20,668,Tea Ceremony and Zen Meditation,1,6.5
20,678,Archery and Marksmanship,1,6
20,678,Archery and Marksmanship,1,6.25
20,678,Archery and Marksmanship,1,3
20,678,Archery and Marksmanship,1,7
20,678,Archery and Marksmanship,1,6.75
20,678,Bushido and Samurai Code,1,10.75
20,678,Bushido and Samurai Code,1,10.75
20,678,Bushido and Samurai Code,1,10.25
20,678,Bushido and Samurai Code,1,12.75
20,678,Bushido and Samurai Code,1,12
20,678,Bushido and Samurai Code,1,13.5
20,678,Bushido and Samurai Code,1,10
20,678,Bushido and Samurai Code,1,10.5
20,678,Calligraphy and Poetry,2,11.5
20,678,Calligraphy and Poetry,2,9.5
20,678,Calligraphy and Poetry,2,10.25
20,678,Calligraphy and Poetry,2,10.25
20,678,Calligraphy and Poetry,2,10
20,678,Calligraphy and Poetry,2,10
20,678,History of Feudal Japan,2,13.5
20,678,History of Feudal Japan,2,8.5
20,678,Kenjutsu and Swordsmanship,2,16.5
20,678,Kenjutsu and Swordsmanship,2,14.4
20,678,Kenjutsu and Swordsmanship,2,13.1
20,678,Ninjutsu and Stealth Arts,1,13.5
20,678,Ninjutsu and Stealth Arts,1,10.5
20,678,Ninjutsu and Stealth Arts,1,8
20,678,Ninjutsu and Stealth Arts,1,8.5
20,678,Ninjutsu and Stealth Arts,1,10
20,678,Ninjutsu and Stealth Arts,1,14
20,678,Ninjutsu and Stealth Arts,1,11.5
20,678,Onmyodo and Occult Arts,1,13.5
20,678,Onmyodo and Occult Arts,1,14
20,678,Onmyodo and Occult Arts,1,11.5
20,678,Onmyodo and Occult Arts,1,11
20,678,Onmyodo and Occult Arts,1,10.5
20,678,Onmyodo and Occult Arts,1,8.5
20,678,Shinto and Buddhist Philosophy,2,17.5
20,678,Shinto and Buddhist Philosophy,2,20
20,678,Shinto and Buddhist Philosophy,2,11.25
20,678,Shinto and Buddhist Philosophy,2,15.25
20,678,Shinto and Buddhist Philosophy,2,13
20,678,Shinto and Buddhist Philosophy,2,12.5
20,678,Strategy and Tactics,2,18
20,678,Strategy and Tactics,2,14
20,678,Strategy and Tactics,2,17.5
20,678,Tea Ceremony and Zen Meditation,1,5.25
20,678,Tea Ceremony and Zen Meditation,1,6.25
20,678,Tea Ceremony and Zen Meditation,1,6.5
20,678,Tea Ceremony and Zen Meditation,1,8.5
20,678,Tea Ceremony and Zen Meditation,1,5.5
20,764,Archery and Marksmanship,1,5.75
20,764,Archery and Marksmanship,1,5
20,764,Archery and Marksmanship,1,5.5
20,764,Archery and Marksmanship,1,8.5
20,764,Archery and Marksmanship,1,4.5
20,764,Bushido and Samurai Code,1,15
20,764,Bushido and Samurai Code,1,10.75
20,764,Bushido and Samurai Code,1,13.5
20,764,Bushido and Samurai Code,1,14
20,764,Bushido and Samurai Code,1,9.25
20,764,Bushido and Samurai Code,1,13
20,764,Bushido and Samurai Code,1,11.5
20,764,Bushido and Samurai Code,1,10.5
20,764,Calligraphy and Poetry,2,12.5
20,764,Calligraphy and Poetry,2,11
20,764,Calligraphy and Poetry,2,11.5
20,764,Calligraphy and Poetry,2,10.25
20,764,Calligraphy and Poetry,2,10.75
20,764,Calligraphy and Poetry,2,12
20,764,History of Feudal Japan,2,5.5
20,764,History of Feudal Japan,2,7
20,764,History of Feudal Japan,2,6.5
20,764,Kenjutsu and Swordsmanship,2,9.8
20,764,Kenjutsu and Swordsmanship,2,15.7
20,764,Kenjutsu and Swordsmanship,2,9.3
20,764,Ninjutsu and Stealth Arts,1,11
20,764,Ninjutsu and Stealth Arts,1,11.5
20,764,Ninjutsu and Stealth Arts,1,9.5
20,764,Ninjutsu and Stealth Arts,1,14.5
20,764,Ninjutsu and Stealth Arts,1,10.5
20,764,Ninjutsu and Stealth Arts,1,8
20,764,Onmyodo and Occult Arts,1,10.5
20,764,Onmyodo and Occult Arts,1,14
20,764,Onmyodo and Occult Arts,1,12.5
20,764,Onmyodo and Occult Arts,1,11
20,764,Onmyodo and Occult Arts,1,11.5
20,764,Shinto and Buddhist Philosophy,2,11.5
20,764,Shinto and Buddhist Philosophy,2,13
20,764,Shinto and Buddhist Philosophy,2,14.5
20,764,Shinto and Buddhist Philosophy,2,7
20,764,Shinto and Buddhist Philosophy,2,9.75
20,764,Shinto and Buddhist Philosophy,2,15.25
20,764,Strategy and Tactics,2,10.5
20,764,Strategy and Tactics,2,12.5
20,764,Strategy and Tactics,2,12.5
20,764,Tea Ceremony and Zen Meditation,1,7.75
20,764,Tea Ceremony and Zen Meditation,1,7.25
20,764,Tea Ceremony and Zen Meditation,1,6
20,764,Tea Ceremony and Zen Meditation,1,7.75
20,777,Archery and Marksmanship,1,2.25
20,777,Archery and Marksmanship,1,10
20,777,Archery and Marksmanship,1,8
20,777,Archery and Marksmanship,1,3.5
20,777,Archery and Marksmanship,1,6
20,777,Bushido and Samurai Code,1,12
20,777,Bushido and Samurai Code,1,14
20,777,Bushido and Samurai Code,1,11.5
20,777,Bushido and Samurai Code,1,9
20,777,Bushido and Samurai Code,1,11.5
20,777,Bushido and Samurai Code,1,13.75
20,777,Bushido and Samurai Code,1,13
20,777,Bushido and Samurai Code,1,14.75
20,777,Calligraphy and Poetry,2,11.75
20,777,Calligraphy and Poetry,2,12
20,777,Calligraphy and Poetry,2,11.25
20,777,Calligraphy and Poetry,2,9
20,777,Calligraphy and Poetry,2,10.5
20,777,History of Feudal Japan,2,6
20,777,History of Feudal Japan,2,8.5
20,777,History of Feudal Japan,2,3.5
20,777,Kenjutsu and Swordsmanship,2,7.8
20,777,Kenjutsu and Swordsmanship,2,7.4
20,777,Kenjutsu and Swordsmanship,2,12.3
20,777,Ninjutsu and Stealth Arts,1,13.5
20,777,Ninjutsu and Stealth Arts,1,9.5
20,777,Ninjutsu and Stealth Arts,1,11.5
20,777,Ninjutsu and Stealth Arts,1,3.5
20,777,Ninjutsu and Stealth Arts,1,10
20,777,Ninjutsu and Stealth Arts,1,11.5
20,777,Ninjutsu and Stealth Arts,1,11.5
20,777,Onmyodo and Occult Arts,1,11.5
20,777,Onmyodo and Occult Arts,1,10.5
20,777,Onmyodo and Occult Arts,1,11.5
20,777,Onmyodo and Occult Arts,1,11.5
20,777,Onmyodo and Occult Arts,1,12
20,777,Onmyodo and Occult Arts,1,9
20,777,Shinto and Buddhist Philosophy,2,14.25
20,777,Shinto and Buddhist Philosophy,2,13
20,777,Shinto and Buddhist Philosophy,2,11
20,777,Shinto and Buddhist Philosophy,2,18
20,777,Shinto and Buddhist Philosophy,2,15
20,777,Shinto and Buddhist Philosophy,2,13.75
20,777,Strategy and Tactics,2,7
20,777,Strategy and Tactics,2,9.5
20,777,Strategy and Tactics,2,5.5
20,777,Tea Ceremony and Zen Meditation,1,7.5
20,777,Tea Ceremony and Zen Meditation,1,6.25
20,777,Tea Ceremony and Zen Meditation,1,8
20,777,Tea Ceremony and Zen Meditation,1,6.5
20,777,Tea Ceremony and Zen Meditation,1,7.25
20,791,Archery and Marksmanship,1,9.5
20,791,Archery and Marksmanship,1,8.25
20,791,Archery and Marksmanship,1,7.75
20,791,Archery and Marksmanship,1,6.25
20,791,Archery and Marksmanship,1,8.25
20,791,Bushido and Samurai Code,1,12.25
20,791,Bushido and Samurai Code,1,16.25
20,791,Bushido and Samurai Code,1,11.25
20,791,Bushido and Samurai Code,1,11.75
20,791,Bushido and Samurai Code,1,13.5
20,791,Bushido and Samurai Code,1,14
20,791,Bushido and Samurai Code,1,14.25
20,791,Bushido and Samurai Code,1,10.5
20,791,Calligraphy and Poetry,2,12
20,791,Calligraphy and Poetry,2,8.75
20,791,Calligraphy and Poetry,2,11.75
20,791,Calligraphy and Poetry,2,11
20,791,Calligraphy and Poetry,2,12.25
20,791,History of Feudal Japan,2,12
20,791,History of Feudal Japan,2,5.5
20,791,History of Feudal Japan,2,8.5
20,791,Kenjutsu and Swordsmanship,2,14
20,791,Kenjutsu and Swordsmanship,2,14.7
20,791,Kenjutsu and Swordsmanship,2,14.1
20,791,Ninjutsu and Stealth Arts,1,9.5
20,791,Ninjutsu and Stealth Arts,1,9
20,791,Ninjutsu and Stealth Arts,1,8
20,791,Ninjutsu and Stealth Arts,1,8.5
20,791,Ninjutsu and Stealth Arts,1,11.5
20,791,Ninjutsu and Stealth Arts,1,13
20,791,Ninjutsu and Stealth Arts,1,11.5
20,791,Onmyodo and Occult Arts,1,15.5
20,791,Onmyodo and Occult Arts,1,12.5
20,791,Onmyodo and Occult Arts,1,15.5
20,791,Onmyodo and Occult Arts,1,11.5
20,791,Onmyodo and Occult Arts,1,10.5
20,791,Onmyodo and Occult Arts,1,9.5
20,791,Shinto and Buddhist Philosophy,2,13.75
20,791,Shinto and Buddhist Philosophy,2,16.5
20,791,Shinto and Buddhist Philosophy,2,19.25
20,791,Shinto and Buddhist Philosophy,2,15.75
20,791,Shinto and Buddhist Philosophy,2,16.5
20,791,Shinto and Buddhist Philosophy,2,15
20,791,Strategy and Tactics,2,7
20,791,Strategy and Tactics,2,9.5
20,791,Strategy and Tactics,2,14
20,791,Tea Ceremony and Zen Meditation,1,7.25
20,791,Tea Ceremony and Zen Meditation,1,7.5
20,791,Tea Ceremony and Zen Meditation,1,8.25
20,791,Tea Ceremony and Zen Meditation,1,8
20,830,Archery and Marksmanship,1,8.5
20,830,Archery and Marksmanship,1,4.5
20,830,Archery and Marksmanship,1,11.5
20,830,Archery and Marksmanship,1,9
20,830,Archery and Marksmanship,1,4
20,830,Bushido and Samurai Code,1,10.75
20,830,Bushido and Samurai Code,1,13
20,830,Bushido and Samurai Code,1,15
20,830,Bushido and Samurai Code,1,10.25
20,830,Bushido and Samurai Code,1,11.75
20,830,Bushido and Samurai Code,1,12.5
20,830,Bushido and Samurai Code,1,12
20,830,Bushido and Samurai Code,1,12.75
20,830,Calligraphy and Poetry,2,9.5
20,830,Calligraphy and Poetry,2,9.75
20,830,Calligraphy and Poetry,2,10.25
20,830,Calligraphy and Poetry,2,10.25
20,830,Calligraphy and Poetry,2,9.25
20,830,Calligraphy and Poetry,2,9.25
20,830,History of Feudal Japan,2,9
20,830,History of Feudal Japan,2,12.5
20,830,History of Feudal Japan,2,9.5
20,830,Kenjutsu and Swordsmanship,2,17
20,830,Kenjutsu and Swordsmanship,2,9.7
20,830,Kenjutsu and Swordsmanship,2,14.8
20,830,Ninjutsu and Stealth Arts,1,9
20,830,Ninjutsu and Stealth Arts,1,11.5
20,830,Ninjutsu and Stealth Arts,1,9.5
20,830,Ninjutsu and Stealth Arts,1,14.5
20,830,Ninjutsu and Stealth Arts,1,12.5
20,830,Ninjutsu and Stealth Arts,1,11.5
20,830,Ninjutsu and Stealth Arts,1,9
20,830,Onmyodo and Occult Arts,1,12
20,830,Onmyodo and Occult Arts,1,12
20,830,Onmyodo and Occult Arts,1,12
20,830,Onmyodo and Occult Arts,1,8.5
20,830,Onmyodo and Occult Arts,1,13
